bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin,Pc1,Pc2,Qc1min,Qc1max,Qc2min,Qc2max,ramp_agc,ramp_10,ramp_30,ramp_q,apf,mu_Pmax,mu_Pmin,mu_Qmax,mu_Qmin
2023281.0,0.0,0.0,19.2,-2.45,1.038,60.48,0.0,50.0,14.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
2023282.0,20.0,0.0,0.0,0.0,1.0192,24.43,1.0,20.0,9.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
2023282.0,12.92,0.0,0.0,0.0,1.0192,20.1,1.0,20.0,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
2023282.0,0.0,0.0,0.0,0.0,1.0192,23.0,0.0,20.0,7.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
2023282.0,17.33,0.0,0.0,0.0,1.0192,33.14,1.0,28.0,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0
2023287.0,108.0,1.79,54.97,-11.99,1.0223,131.81,1.0,108.0,51.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,108.0,0.0,0.0,0.0,0.0
2023288.0,108.0,1.79,54.97,-11.99,1.0224,136.92,1.0,108.0,22.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,108.0,0.0,0.0,0.0,0.0
2023289.0,108.0,1.79,54.97,-11.99,1.0225,128.62,1.0,108.0,16.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,108.0,0.0,0.0,0.0,0.0
2023290.0,108.0,1.79,54.97,-11.99,1.0224,155.58,1.0,108.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,108.0,0.0,0.0,0.0,0.0
2023293.0,113.37,-6.84,53.57,-6.84,0.969,167.68,1.0,139.5,48.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.5,0.0,0.0,0.0,0.0
2023294.0,0.0,0.0,4.34,-0.55,1.0336,13.53,0.0,11.3,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.0,0.0,0.0,0.0
2023295.0,11.3,4.34,4.34,-0.55,1.0269,11.52,1.0,11.3,1.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.0,0.0,0.0,0.0
2023295.0,7.94,3.92,3.92,-0.5,1.0269,13.49,1.0,10.2,2.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.0
2023296.0,5.07,-0.5,3.92,-0.5,0.989,10.31,1.0,10.2,2.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.0
2023297.0,10.2,-0.5,3.92,-0.5,0.9891,10.33,1.0,10.2,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.0
2023298.0,28.11,0.0,0.0,0.0,1.04,30.0,1.0,30.0,6.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
2023298.0,27.55,0.0,0.0,0.0,1.04,35.33,1.0,30.0,13.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
2023298.0,22.76,0.0,0.0,0.0,1.04,36.45,1.0,30.0,3.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
2023302.0,47.51,0.0,0.0,0.0,1.0388,56.2,1.0,50.0,21.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
2023303.0,20.2,0.0,0.0,0.0,1.0387,20.59,1.0,20.2,8.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,0.0,0.0,0.0,0.0
2023303.0,14.2,0.0,0.0,0.0,1.0387,22.41,1.0,20.0,6.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
2023304.0,20.0,0.0,0.0,0.0,0.9993,20.0,1.0,20.0,4.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
2023305.0,0.0,0.0,0.0,0.0,1.0385,25.78,0.0,19.8,3.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0,0.0,0.0
2023306.0,36.36,8.13,19.2,-2.45,1.038,50.59,1.0,50.0,23.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
2023306.0,33.66,8.13,19.2,-2.45,1.038,67.91,1.0,50.0,11.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
2023307.0,15.37,-0.98,7.72,-0.98,1.0192,20.1,1.0,20.1,5.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,0.0,0.0,0.0,0.0
2023307.0,0.0,0.0,18.66,-2.38,1.0192,63.31,0.0,48.6,6.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.6,0.0,0.0,0.0,0.0
2023309.0,55.87,-6.2,28.44,-6.2,1.0172,75.82,1.0,55.87,5.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.93,0.0,55.88,0.0,0.0,0.0,0.0
2023309.0,55.87,-6.2,28.44,-6.2,1.0172,67.38,1.0,55.87,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.93,0.0,55.875,0.0,0.0,0.0,0.0
2023309.0,55.87,-6.2,28.44,-6.2,1.0172,75.93,1.0,55.87,20.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.93,0.0,55.875,0.0,0.0,0.0,0.0
2023309.0,55.87,-6.2,28.44,-6.2,1.0172,59.84,1.0,55.87,27.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.93,0.0,55.88,0.0,0.0,0.0,0.0
2023311.0,33.82,-1.71,13.39,-1.71,1.0241,52.32,1.0,34.88,16.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.88,0.0,0.0,0.0,0.0
2023311.0,34.88,-1.71,13.39,-1.71,1.0241,44.03,1.0,34.88,4.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.88,0.0,0.0,0.0,0.0
2023311.0,0.0,0.0,13.39,-1.71,1.0241,44.05,0.0,34.88,7.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.88,0.0,0.0,0.0,0.0
2023311.0,24.68,-1.71,13.39,-1.71,1.0241,46.99,1.0,34.88,15.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.88,0.0,0.0,0.0,0.0
2023311.0,0.0,0.0,13.39,-1.71,1.0241,44.12,0.0,34.88,6.869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.88,0.0,0.0,0.0,0.0
2023313.0,11.37,0.0,0.0,0.0,1.0406,20.48,1.0,20.0,3.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
2023313.0,14.51,0.0,0.0,0.0,1.0406,23.88,1.0,19.0,8.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
2023315.0,38.2,13.33,19.44,-4.24,1.04,46.6,1.0,38.2,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,0.0,38.2,0.0,0.0,0.0,0.0
2023318.0,27.4,13.95,13.95,-3.04,1.0192,30.62,1.0,27.4,7.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,0.0,27.4,0.0,0.0,0.0,0.0
2023318.0,27.4,13.95,13.95,-3.04,1.0192,30.74,1.0,27.4,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,0.0,27.4,0.0,0.0,0.0,0.0
2023319.0,67.5,25.92,25.92,-3.31,1.044,75.37,1.0,67.5,11.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,0.0,0.0,0.0,0.0
2023319.0,0.0,0.0,25.92,-3.31,1.044,74.26,0.0,67.5,16.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,0.0,0.0,0.0,0.0
2023321.0,10.8,-0.53,4.15,-0.53,1.0449,11.95,1.0,10.8,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0
2023322.0,18.22,-1.08,8.48,-1.08,1.0444,22.08,1.0,22.08,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.08,0.0,0.0,0.0,0.0
2023324.0,20.0,-1.08,8.48,-1.08,1.0437,22.08,1.0,22.075,3.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.075,0.0,0.0,0.0,0.0
2023325.0,13.96,-1.08,8.48,-1.08,1.0415,24.5,1.0,22.075,3.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.075,0.0,0.0,0.0,0.0
2023326.0,22.08,-1.08,8.48,-1.08,1.0432,23.66,1.0,22.08,9.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.08,0.0,0.0,0.0,0.0
2023329.0,66.6,6.58,33.9,-7.39,1.04,74.99,1.0,66.6,13.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,66.6,0.0,0.0,0.0,0.0
2023329.0,66.6,6.58,33.9,-7.39,1.04,76.28,1.0,66.6,8.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,66.6,0.0,0.0,0.0,0.0
2023333.0,0.0,0.0,0.0,0.0,1.045,35.04,0.0,30.73,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.73,0.0,0.0,0.0,0.0
2023333.0,24.87,0.0,0.0,0.0,1.045,33.88,1.0,30.733,9.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7333,0.0,0.0,0.0,0.0
2023334.0,0.0,0.0,0.0,0.0,1.0449,31.26,0.0,30.73,14.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.73,0.0,0.0,0.0,0.0
2023337.0,27.45,-1.84,14.4,-1.84,1.0376,43.6,1.0,37.5,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0
2023338.0,0.0,0.0,30.11,-3.84,1.04,115.54,0.0,78.4,22.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.4,0.0,0.0,0.0,0.0
2023338.0,60.59,30.11,30.11,-3.84,1.04,90.82,1.0,78.4,32.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.4,0.0,0.0,0.0,0.0
2023340.0,0.0,0.0,30.79,-6.72,1.0153,69.73,0.0,60.5,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.25,0.0,60.5,0.0,0.0,0.0,0.0
2023340.0,60.5,-6.72,30.79,-6.72,1.0153,77.57,1.0,60.5,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.25,0.0,60.5,0.0,0.0,0.0,0.0
2023345.0,0.0,0.0,6.36,-1.39,1.04,12.5,0.0,12.5,6.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,12.5,0.0,0.0,0.0,0.0
2023346.0,18.1,9.21,9.21,-2.01,1.0192,18.32,1.0,18.1,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.05,0.0,18.1,0.0,0.0,0.0,0.0
2023346.0,18.1,9.21,9.21,-2.01,1.0192,26.62,1.0,18.1,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.05,0.0,18.1,0.0,0.0,0.0,0.0
2023346.0,49.0,24.94,24.94,-5.44,1.0192,50.07,1.0,49.0,20.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0,49.0,0.0,0.0,0.0,0.0
2023347.0,0.0,0.0,4.34,-0.55,1.0192,11.51,0.0,11.3,4.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.0,0.0,0.0,0.0
2023347.0,38.5,-1.89,14.78,-1.89,1.0192,43.79,1.0,38.5,15.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0
2023347.0,27.83,-1.89,14.78,-1.89,1.0192,42.9,1.0,38.5,15.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0
2023347.0,31.94,-1.89,14.78,-1.89,1.0192,43.97,1.0,38.5,11.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0
2023348.0,71.2,13.29,33.18,-8.69,1.0143,95.2,1.0,71.2,18.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.48,0.0,71.2,0.0,0.0,0.0,0.0
2023348.0,71.2,13.29,33.18,-8.69,1.0143,74.07,1.0,71.2,13.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.48,0.0,71.2,0.0,0.0,0.0,0.0
2023351.0,24.9,12.67,12.67,-2.76,0.9975,27.54,1.0,24.9,11.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.45,0.0,24.9,0.0,0.0,0.0,0.0
2023351.0,24.9,12.67,12.67,-2.76,0.9975,24.9,1.0,24.9,10.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.45,0.0,24.9,0.0,0.0,0.0,0.0
2023352.0,24.0,12.22,12.22,-2.66,0.9958,35.37,1.0,24.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,24.0,0.0,0.0,0.0,0.0
2023353.0,0.0,0.0,14.4,-1.84,1.0192,52.39,0.0,37.5,4.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0
2023353.0,33.78,-1.84,14.4,-1.84,1.0192,37.5,1.0,37.5,17.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0
2023354.0,0.0,0.0,27.14,-3.46,1.0241,91.44,0.0,70.667,15.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.6667,0.0,0.0,0.0,0.0
2023354.0,70.67,27.14,27.14,-3.46,1.0241,105.22,1.0,70.667,7.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.6667,0.0,0.0,0.0,0.0
2023354.0,0.0,0.0,27.14,-3.46,1.0241,80.17,0.0,70.667,13.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.6667,0.0,0.0,0.0,0.0
2023354.0,0.0,0.0,27.14,-3.46,1.0241,89.48,0.0,70.667,11.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.6667,0.0,0.0,0.0,0.0
2023354.0,0.0,0.0,27.14,-3.46,1.0241,76.67,0.0,70.67,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.67,0.0,0.0,0.0,0.0
2023354.0,0.0,0.0,27.14,-3.46,1.0241,100.34,0.0,70.667,19.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.6667,0.0,0.0,0.0,0.0
2023360.0,16.74,0.0,0.0,0.0,1.024,21.95,1.0,20.0,6.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
2023361.0,12.92,0.0,0.0,0.0,1.0243,20.0,1.0,20.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
2023363.0,28.55,14.4,14.4,-1.84,1.04,41.82,1.0,37.5,7.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0
2023366.0,0.0,0.0,0.0,0.0,1.0192,20.0,0.0,20.0,5.841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
2023366.0,17.74,0.0,0.0,0.0,1.0192,26.35,1.0,20.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
2023367.0,0.0,0.0,0.0,0.0,1.0256,12.74,0.0,10.0,4.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
2023368.0,15.05,0.0,0.0,0.0,1.0261,24.45,1.0,19.0,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
2023370.0,0.0,0.0,5.22,-0.67,1.04,16.57,0.0,13.6,6.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,0.0,0.0
2023370.0,0.0,0.0,10.02,-1.28,1.04,29.34,0.0,26.1,6.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,0.0,0.0,0.0,0.0
2023370.0,0.0,0.0,10.02,-1.28,1.04,27.57,0.0,26.1,4.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,0.0,0.0,0.0,0.0
2023372.0,49.45,-2.69,21.12,-2.69,1.0192,55.0,1.0,55.0,21.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0
2023372.0,43.41,-2.69,21.12,-2.69,1.0192,56.73,1.0,55.0,26.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0
2023377.0,347.37,-35.56,357.32,-77.92,1.0215,822.68,1.0,702.0,328.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.4,0.0,702.0,0.0,0.0,0.0,0.0
2023378.0,0.0,0.0,357.32,-77.92,1.0231,802.26,0.0,702.0,294.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.4,0.0,702.0,0.0,0.0,0.0,0.0
2023379.0,233.0,-25.86,118.6,-25.86,1.0216,251.6,1.0,233.0,94.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.73,0.0,233.0,0.0,0.0,0.0,0.0
2023380.0,233.0,-25.86,118.6,-25.86,1.022,255.96,1.0,233.0,80.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.73,0.0,233.0,0.0,0.0,0.0,0.0
2023381.0,233.0,-25.86,118.6,-25.86,1.0203,233.0,1.0,233.0,70.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.73,0.0,233.0,0.0,0.0,0.0,0.0
2023382.0,214.45,-25.86,118.6,-25.86,1.0207,318.21,1.0,233.0,108.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.73,0.0,233.0,0.0,0.0,0.0,0.0
2023383.0,233.0,-25.86,118.6,-25.86,1.0213,252.6,1.0,233.0,44.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.73,0.0,233.0,0.0,0.0,0.0,0.0
2023384.0,233.0,-25.86,118.6,-25.86,1.0205,233.0,1.0,233.0,100.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.73,0.0,233.0,0.0,0.0,0.0,0.0
2023385.0,21.97,0.0,0.0,0.0,1.0192,41.35,1.0,30.0,8.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
2023385.0,30.0,0.0,0.0,0.0,1.0192,32.67,1.0,30.0,6.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
2023385.0,26.4,0.0,0.0,0.0,1.0192,40.95,1.0,30.0,11.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
2023386.0,49.9,-5.54,25.4,-5.54,1.0216,68.1,1.0,49.9,11.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.95,0.0,49.9,0.0,0.0,0.0,0.0
2023389.0,0.0,0.0,0.0,0.0,1.0192,72.65,0.0,54.0,23.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0
2023390.0,0.0,0.0,0.0,0.0,1.0192,8.68,0.0,7.5,2.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0
2023390.0,14.03,0.0,0.0,0.0,1.0192,33.23,1.0,22.5,5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0
2023390.0,25.0,0.0,0.0,0.0,1.0192,25.1,1.0,25.0,9.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
2023390.0,7.56,0.0,0.0,0.0,1.0192,30.6,1.0,25.0,4.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
2023393.0,32.64,14.4,14.4,-1.84,1.0214,41.6,1.0,37.5,18.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0
2023396.0,0.0,0.0,0.0,0.0,1.0244,76.9,0.0,52.0,18.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0
2023399.0,27.53,1.29,14.01,-3.06,1.0248,35.86,1.0,27.53,7.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.77,0.0,27.53,0.0,0.0,0.0,0.0
2023400.0,27.53,1.29,14.01,-3.06,1.0259,28.0,1.0,27.53,8.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.77,0.0,27.53,0.0,0.0,0.0,0.0
2023401.0,27.53,1.29,14.01,-3.06,1.0244,35.86,1.0,27.53,9.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.77,0.0,27.5333,0.0,0.0,0.0,0.0
2023403.0,46.0,23.41,23.41,-5.11,1.0049,60.66,1.0,46.0,6.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,46.0,0.0,0.0,0.0,0.0
2023405.0,47.3,-5.25,24.08,-5.25,1.0192,70.73,1.0,47.3,21.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.65,0.0,47.3,0.0,0.0,0.0,0.0
2023406.0,60.5,30.79,30.79,-6.72,1.0192,78.08,1.0,60.5,28.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.25,0.0,60.5,0.0,0.0,0.0,0.0
2023406.0,60.5,30.79,30.79,-6.72,1.0192,76.86,1.0,60.5,12.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.25,0.0,60.5,0.0,0.0,0.0,0.0
2023411.0,150.67,76.72,76.72,-9.79,1.0473,252.22,1.0,199.8,79.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.8,0.0,0.0,0.0,0.0
2023417.0,291.98,44.48,134.78,-17.2,1.0351,414.27,1.0,351.0,83.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0
2023418.0,351.0,44.48,134.78,-17.2,1.0361,371.75,1.0,351.0,35.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0
2023419.0,346.13,44.48,134.78,-17.2,1.0338,426.99,1.0,351.0,110.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0
2023421.0,49.5,25.2,25.2,-5.49,1.0365,54.55,1.0,49.5,16.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.75,0.0,49.5,0.0,0.0,0.0,0.0
2023422.0,38.4,4.04,19.55,-4.26,1.04,42.86,1.0,38.4,15.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,0.0,38.4,0.0,0.0,0.0,0.0
2023423.0,81.9,31.45,31.45,-4.01,1.0385,94.15,1.0,81.9,21.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.9,0.0,0.0,0.0,0.0
2023425.0,46.1,-4.5,23.46,-5.12,1.04,51.09,1.0,46.1,19.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.05,0.0,46.1,0.0,0.0,0.0,0.0
2023426.0,46.1,23.46,23.46,-5.12,1.041,46.78,1.0,46.1,13.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.05,0.0,46.1,0.0,0.0,0.0,0.0
2023434.0,185.0,-0.11,94.16,-20.53,1.0245,257.24,1.0,185.0,58.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.5,0.0,185.0,0.0,0.0,0.0,0.0
2023435.0,103.9,-0.11,52.89,-11.53,1.0245,120.78,1.0,103.9,12.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.95,0.0,103.9,0.0,0.0,0.0,0.0
2023436.0,0.0,0.0,21.12,-2.69,1.0192,74.89,0.0,55.0,20.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0
2023436.0,51.3,-2.69,21.12,-2.69,1.0192,59.39,1.0,55.0,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0
2023436.0,33.47,-2.69,21.12,-2.69,1.0192,73.82,1.0,55.0,7.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0
2023438.0,8.02,0.0,0.0,0.0,1.0192,12.01,1.0,10.0,4.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
2023438.0,14.77,0.0,0.0,0.0,1.0192,19.37,1.0,17.4,8.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,0.0,0.0,0.0,0.0
